chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","0.30629054217589996",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.27803312098596494",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.19508847847336194",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","261367",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","261367"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","2.8",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","2.8"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","76191",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","76191"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","6.2",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","6.2"
"HIV tests conducted and positivity, by sex","Den Age-All","360594",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","360594"
"HIV tests conducted and positivity, by sex","Per Age-All","3.5",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3.5"
"HIV tests conducted and positivity at community level","Mobile testing - Number of tests - Community","680",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Mobile Testing","3.5294117647059005",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community","3",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing","100",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Other - Number of tests - Community","448",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Other Testing","4.9107142857143",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Total Community Tests","1131",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Modalities Total","4.3324491600354005",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","25739",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","25739"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","4.2",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","4.2"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","163996",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","163996"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.9",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.9"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","27899",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","27899"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","3.4",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","360594",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","360594"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","3.5",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3.5"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","100",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","100",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","15831",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","24.1488219316531",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","15832",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","24.1536129358262",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021",
"HIV self-tests","HIV self-tests distributed","20301",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","43308",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","43308"
"HIV self-tests","Self Test Distributed-Data Value","41977",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","41977"
"HIV self-tests","Self Test Distributed-Data Value","44690",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","44690"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","608098.2037020662",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","610867.0381147048",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","659370.7753588993",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","707714.2065571464",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","755743.9685878695",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","804422.4932725596",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","852599.4063126554",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","8.6",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: IBBS, 2023"
"Key Populations","HIV testing and status awareness among sex workers","71.4",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: IBBS, 2023"
"Key Populations","SW (Tested in past year)","35886",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","HIV prevalence among men who have sex with men","10.2",,,,"Males",,"2023","UNAIDS KP-Atlas 2025","Source: IBBS 2023"
"Key Populations","HIV testing and status awareness among men who have sex with men","100",,,,"Males",,"2019","UNAIDS KP-Atlas 2025","Source: Rapport programmatique, 2019"
"Key Populations","MSM (Tested in past year)","14135",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","HIV prevalence among transgender people","34.8",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: IBBS 2023"
"Key Populations","Number of HIV tests taken among transgender population","789",,,,,,"2023","The Global Fund",
"Key Populations","HIV prevalence among prisoners","3.3",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Programme data, 2024"
"Key Populations","People in prisons (Tested in past year)","975",,,,,,"2020","PEPFAR ROP 2021",
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for key populations",,,,"Yes",,,"2024","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","86479.35278","76194.96537","100499.8299",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","89.59479634070406","78.93991091609436","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","2.08154","1.83467","2.42031",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","3128.66315","2147.59494","4883.90204",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","251504.4151793609","228873.22010707835","275166.6416705277",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","57.971899829859495","57.1675794767266","58.7714979580656",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","8998.352780000003",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","7382.0127",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","77.8406059497208","77.8406059497208","77.8406059497208",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","0.65211",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","983.77948",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","45057.17593113572","40942.02879462819","49764.37164831521",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","24.3259672242449","23.6465968329175","25.0571006619964",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1635.8092830346552",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","22208.20139",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","86.170023620575","86.170023620575","86.170023620575",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","2.225676","1.960992","2.586514",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","1140.80463",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","136223.58393572876","122319.45624195358","149835.43470989028",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","69.3721601290497","68.4766264876326","70.3065007477807",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","3071.3890065321348",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","37040.70294",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.16572231599869","91.16572231599869","91.16572231599869",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","3.390095","2.986934","3.939714",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","762.12833",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","44585.06071728427","39644.75625275481","50429.64354727176",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","81.0907607593728","80.2813698439959","81.9247947485827",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","3272.2785538256344",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","19848.43548","12827.16333","30202.40223",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","93.6098193891077","93.6098193891077","93.6098193891077",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","2.129371","1.376118","3.240161",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","241.95071","85.88608","536.33431",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","25431.419167057757","22292.146137779506","29369.580520381907",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","59.488768645136204","57.1094025204341","61.931513619726594",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1268.3508756084289",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","52889.07625","46525.19968","61751.06367",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","87.33561497966227","76.8269596336559","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","1.31732","1.15907","1.53649",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","1652.15824","1121.14043","2572.75859",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","117147.11841230502","105382.67918928555","130260.72789660572",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","41.9282871893108","40.959447267514","43.0565497018723",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","6698.076250000001",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","4165.69946",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","77.8053471218442","77.8053471218442","77.8053471218442",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","0.365788",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","379.50514",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","16340.589474870669","14712.654970772912","18259.156735815977",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","12.5379276528424","11.930371021618601","13.186958111530899",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","924.5625350942104",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","11822.03242",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","82.5542379642808","82.5542379642808","82.5542379642808",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","1.194514","1.050784","1.394664",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","642.71664",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","58752.84015271589","52402.185848774694","65354.07344448152",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","46.912012538683","45.559481425579804","48.2879698358404",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","2062.4436437787763",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","23250.94653",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","88.33392983620169","88.33392983620169","88.33392983620169",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","2.175257","1.913519","2.539738",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","480.4575",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","27460.51829148057","23903.189206889903","31731.82452356345",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","63.1714650311789","61.9968350649008","64.41900258051359",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","2712.471735937027",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","13650.39788","9512.47941","23862.8868",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.531160800059","91.531160800059","91.531160800059",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","1.669805","1.163628","2.919063",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","149.47896","56.31214","371.07259",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","14587.02040127006","12401.06905461691","17229.817350661207",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","49.1299741984986","46.6815648520107","51.9654760880854",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1156.0302466093556",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
