chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","0.8269702285421392",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.7531168260207646",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.6845095302082903",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.6309734036287435",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.5512471500409549",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.4822497009273143",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.4355544069454675",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.3825364672461045",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.29687857499494874",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","64000",,,"validated","Females","15+","2020","Global AIDS Monitoring 2021","64000"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","76.1",,,"validated","Females","15+","2020","Global AIDS Monitoring 2021","76.1"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","42000",,,"validated","Males","15+","2020","Global AIDS Monitoring 2021","42000"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","74.3",,,"validated","Males","15+","2020","Global AIDS Monitoring 2021","74.3"
"HIV tests conducted and positivity, by sex","Den Age-All","1031044",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1031044"
"HIV tests conducted and positivity, by sex","Per Age-All","0.5",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.5"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","950647",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","950647"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.4",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","371985",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","371985"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","1153977",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","1153977"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","0.7",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.7"
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1472007.6583648203",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1484974.48842607",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1498231.5651634277",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1542640.5568568874",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1593742.141236197",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1648399.2918997132",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1693126.6016092882",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","9.7",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among sex workers","24.3",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","Number of HIV tests taken among sex workers","12325",,,,,,"2023","The Global Fund",
"Key Populations","HIV prevalence among men who have sex with men","9",,,,"Males",,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among men who have sex with men","99.9",,,,"Males",,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","Number of HIV tests taken among men who have sex with men","3018",,,,,,"2023","The Global Fund",
"Key Populations","HIV prevalence among people who inject drugs","3.7",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among people who inject drugs","62.6",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV prevalence among prisoners","3.7",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"No",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2023","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2023","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","69349.70659","58380.21324","82222.70788",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","79.56747434596464","66.98177033033802","94.33714317753038",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","1.23179","1.03278","1.46378",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","1878.57129","1107.1067","3064.66742",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","581086.6643640569","538075.7372346856","630546.9034514832",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","39.8654420165086","38.8085418371965","40.9483020386823",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","14169.896590000002",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","9505.32343",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","57.301027546578396","56.6487065980271","57.962933268069406",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","0.466102",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","927.19662",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","213529.8637845429","196068.15556115273","230394.72015011008",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","28.7564506599994","27.831843559568796","29.6940899655301",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","4058.6754329843297",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","17860.88263",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","76.4324337346167","75.5016754357308","77.3342827111789",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","1.234747","1.039439","1.463947",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","522.55175",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","197878.73842713737","179433.51128662226","218915.6181039314",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","49.3334008556508","48.0584948865965","50.692913628008796",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","4209.375349407585",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","27548.43581",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","84.89741836280061","84.17242396667281","85.6560029955003",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","2.18517","1.839528","2.590791",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","305.17414",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","112735.50198709246","97985.65958076852","129324.00177863531",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","47.478476754164504","45.783385642165506","49.3085443250055",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","4160.525007976723",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","14435.06463","10088.06031","22157.09926",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","88.0809000028127","87.4322780021971","88.74100480504809",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","1.633953","1.141901","2.508036",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","123.64878","40.54945","313.00963",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","58024.824630387666","49680.95569135189","67595.5422406865",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","39.076403731750396","36.3225473452908","41.9652259701926",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1720.5297879083148",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","40671.95395","33850.06946","49112.18768",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","76.79449096150445","63.913793185464655","92.73086455478267",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","0.73069","0.60749","0.88073",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","1072.31886","642.11986","1967.35745",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","561623.3868762837","519429.8512799654","609498.1865036844",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","38.4074103363922","37.039264760406795","39.7517963782833",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","9438.13395",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","5599.01101",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","54.1654932236795","53.382089355313","54.8793866761103",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","0.26917",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","403.23676",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","157538.23886311508","145296.83226363038","171168.85745746447",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","23.650116123832802","22.592802688420598","24.6815664343757",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","2566.279080785381",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","10437.51414",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","72.9840201435032","71.4078645181448","74.41566290902651",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","0.719856","0.599115","0.869241",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","426.63194",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","227700.49673675792","202935.7107059164","255931.51036688665",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","48.5936837367412","46.4829541311673","50.54220639066111",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","2819.7967175814047",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","16725.71199",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","81.9975889336734","80.9461423960484","83.0174172417031",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","1.352482","1.125631","1.633149",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","199.51466",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","119977.24587774408","103610.65657548356","137687.6857380324",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","49.560075603197504","47.5225371694017","51.773213180275",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","3011.031426209674",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","7909.7167","5604.81091","15141.70163",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","87.116057907162","86.26281657534321","87.89200840463009",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","0.989264","0.700991","1.893764",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","42.9355","10.87872","157.39733",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","56567.030328643894","47377.42464811985","66197.68850568181",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","41.036386641899405","37.7669708502387","44.2883537631607",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","1019.0833193355365",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
